"Sample","chr1R","chr2R","chr3R","chr4R","chr5R","chr6R","chr7R","chrB","mean_A_cov","ratio_B_cov"
"3421281_NF_EG_25_238_S503_L002_R1_001_trim",0.360191,0.378399,0.305592,0.417064,0.377613,0.423504,0.375492,0.00946949,0.376836428571429,0.0251289134543028
"3421282_NF_EG_25_239_S504_L002_R1_001_trim",0.350532,0.369223,0.360017,0.397309,0.34271,0.393005,0.366642,0.0106233,0.368491142857143,0.0288291868228661
"3421283_NF_EG_25_240_S505_L002_R1_001_trim",0.328988,0.324449,0.328998,0.371642,0.331579,0.380252,0.339581,0.00898465,0.343641285714286,0.0261454323840184
"3421284_NF_EG_25_241_S506_L002_R1_001_trim",0.348227,0.347936,0.320516,0.381494,0.337348,0.387054,0.346808,0.00922369,0.352769,0.0261465434887986
"3421285_NF_EG_25_242_S507_L002_R1_001_trim",0.50411,0.526152,0.484643,0.574369,0.544812,0.600755,0.531597,0.0112638,0.538062571428571,0.0209339965240368
"3421286_NF_EG_25_243_S508_L002_R1_001_trim",0.625241,0.631146,0.589773,0.669461,0.612875,0.742928,0.606778,0.013201,0.639743142857143,0.0206348440735813
"3421287_NF_EG_25_244_S509_L002_R1_001_trim",0.511756,0.539389,0.487266,0.593352,0.512852,0.59673,0.523585,0.0110034,0.537847142857143,0.0204582289710566
"3421288_NF_EG_25_245_S510_L002_R1_001_trim",0.374508,0.394369,0.351747,0.417298,0.372495,0.414494,0.39131,0.00965383,0.388031571428571,0.024878980760402
"3421289_NF_EG_25_246_S511_L002_R1_001_trim",0.415769,0.428554,0.419803,0.474199,0.423086,0.478378,0.421671,0.0125745,0.437351428571429,0.0287514780529551
"3421290_NF_EG_25_247_S512_L002_R1_001_trim",0.37107,0.374948,0.354132,0.417986,0.396459,0.426991,0.366092,0.0105611,0.386811142857143,0.0273029880214708
"3421291_NF_EG_25_248_S513_L002_R1_001_trim",0.39389,0.421303,0.358447,0.450323,0.420143,0.45676,0.41948,0.0108877,0.417192285714286,0.026097558303023
"3421292_NF_EG_25_249_S514_L002_R1_001_trim",0.813052,0.841346,0.842334,0.927837,0.803823,0.911904,0.819307,0.0205005,0.851371857142857,0.0240793724011482
"3421293_NF_EG_25_250_S515_L002_R1_001_trim",0.377185,0.378764,0.369539,0.407733,0.394489,0.44485,0.374643,0.0103007,0.392457571428571,0.0262466588744989
