"Sample","chr1R","chr2R","chr3R","chr4R","chr5R","chr6R","chr7R","chrB","mean_A_cov","ratio_B_cov"
"3078531_NF_22_B_212_S202_L001_R1_001",0.326996,0.307573,0.329227,0.368996,0.328741,0.374838,0.331687,0.00880147,0.338294,0.0260172217065629
"3078532_NF_22_B_224_S214_L001_R1_001",0.301099,0.287677,0.295184,0.337464,0.302042,0.36184,0.305876,0.00786253,0.313026,0.0251178176892654
"3078534_NF_22_B_248_S237_L001_R1_001",0.273799,0.275977,0.254396,0.310998,0.274397,0.311587,0.286517,0.00706138,0.283953,0.0248681295848257
"3078535_NF_22_B_260_S249_L001_R1_001",0.291758,0.288052,0.28885,0.320569,0.284936,0.33363,0.296141,0.00701855,0.300562285714286,0.0233513994722273
"3078536_NF_22_B_272_S260_L001_R1_001",0.283315,0.271654,0.257025,0.301079,0.276634,0.319406,0.283467,0.00759509,0.284654285714286,0.0266818044946752
"3078537_NF_22_B_284_S271_L001_R1_001",0.356795,0.360229,0.335732,0.408599,0.366628,0.413631,0.372612,0.00886827,0.373460857142857,0.023746183382768
"3078538_NF_22_A_200_S191_L001_R1_001",0.395346,0.393593,0.384871,0.440832,0.403709,0.451247,0.394844,0.010968,0.409206,0.0268031260538702
"3078539_NF_22_B_213_S203_L001_R1_001",0.420131,0.401495,0.404044,0.459379,0.409151,0.476271,0.413355,0.00994571,0.426260857142857,0.0233324496803768
"3078540_NF_22_B_225_S215_L001_R1_001",0.340632,0.3331,0.319739,0.373922,0.351574,0.377103,0.340741,0.0096671,0.348115857142857,0.0277697777956518
"3078541_NF_22_B_237_S226_L001_R1_001",0.343223,0.323018,0.32496,0.380936,0.349078,0.39862,0.339656,0.00973297,0.351355857142857,0.0277011747552644
"3078542_NF_22_B_249_S238_L001_R1_001",0.301719,0.298965,0.293047,0.340083,0.309428,0.334992,0.316428,0.00867881,0.313523142857143,0.0276815609875234
"3078543_NF_22_B_261_S250_L001_R1_001",0.292252,0.294787,0.288847,0.339249,0.311643,0.351392,0.303471,0.00792026,0.311663,0.0254128979057508
"3078544_NF_22_B_273_S261_L001_R1_001",0.510293,0.50816,0.526311,0.598069,0.49202,0.625917,0.549252,0.0125146,0.544288857142857,0.0229925706465737
"3078545_NF_22_B_285_S272_L001_R1_001",0.375152,0.362595,0.34426,0.420089,0.3774,0.423566,0.397763,0.00982491,0.385832142857143,0.0254642081586182
"3078546_NF_22_A_202_S192_L001_R1_001",0.28173,0.26271,0.247027,0.314303,0.292485,0.326985,0.289745,0.00786928,0.287855,0.0273376526376127
"3078547_NF_22_B_214_S204_L001_R1_001",0.339438,0.333359,0.313202,0.381757,0.336267,0.381642,0.333447,0.0084791,0.345587428571429,0.0245353253590574
"3078548_NF_22_B_226_S216_L001_R1_001",0.270217,0.2808,0.259823,0.309547,0.281392,0.315422,0.286964,0.00719079,0.286309285714286,0.0251154620502803
"3078549_NF_22_B_238_S227_L001_R1_001",0.317453,0.310242,0.311523,0.362843,0.32746,0.361459,0.322408,0.0077124,0.330484,0.0233366819573716
"3078550_NF_22_B_250_S239_L001_R1_001",0.324611,0.311004,0.306631,0.343648,0.321791,0.359429,0.327076,0.00844489,0.327741428571429,0.0257669286327636
"3078551_NF_22_B_262_S251_L001_R1_001",0.304914,0.302596,0.290708,0.34382,0.310705,0.343624,0.312833,0.00766958,0.3156,0.0243015842839037
"3078552_NF_22_B_274_S262_L001_R1_001",0.336452,0.328344,0.309301,0.351802,0.340891,0.373856,0.332007,0.00867276,0.338950428571429,0.0255871043932678
"3078553_NF_22_B_286_S273_L001_R1_001",0.318847,0.322659,0.304976,0.365839,0.319075,0.365597,0.321253,0.0077017,0.331178,0.0232554698681676
"3078554_NF_22_B_203_S193_L001_R1_001",0.29193,0.294861,0.268722,0.33042,0.304421,0.335736,0.302245,0.00791327,0.304047857142857,0.0260263962205198
"3078555_NF_22_B_215_S205_L001_R1_001",0.319618,0.313622,0.315244,0.361014,0.335091,0.373518,0.331959,0.00755366,0.335723714285714,0.022499631925231
"3078556_NF_22_B_227_S217_L001_R1_001",0.260574,0.259032,0.251014,0.301158,0.267986,0.297725,0.278943,0.00767121,0.273776,0.0280200236689849
"3078557_NF_22_B_239_S228_L001_R1_001",0.242122,0.238478,0.2231,0.276198,0.25172,0.2829,0.236904,0.0071603,0.250203142857143,0.0286179458748377
"3078558_NF_22_B_251_S240_L001_R1_001",0.33007,0.3352,0.314721,0.387465,0.33966,0.385826,0.358801,0.00943457,0.350249,0.0269367507116366
"3078559_NF_22_B_263_S252_L001_R1_001",0.321602,0.317744,0.304199,0.354616,0.322628,0.369176,0.316007,0.00796332,0.329424571428571,0.0241734244821706
"3078560_NF_22_B_275_S263_L001_R1_001",0.319053,0.30935,0.323252,0.355855,0.323606,0.365304,0.332467,0.00902026,0.332698142857143,0.027112444699979
"3078561_NF_22_B_287_S274_L001_R1_001",0.311698,0.289666,0.273259,0.320319,0.297738,0.328919,0.287266,0.00740679,0.301266428571429,0.0245855140087203
"3078562_NF_22_B_204_S194_L001_R1_001",0.280742,0.272917,0.247716,0.309821,0.278511,0.318931,0.2711,0.00682862,0.282819714285714,0.0241447807740216
"3078563_NF_22_B_216_S206_L001_R1_001",0.28018,0.294043,0.276056,0.327419,0.300465,0.341718,0.290973,0.0079689,0.301550571428571,0.0264264131957966
"3078564_NF_22_B_228_S218_L001_R1_001",0.254416,0.249714,0.228873,0.275701,0.255746,0.29795,0.264592,0.00672738,0.260998857142857,0.0257755151637227
"3078565_NF_22_A_240_S229_L001_R1_001",0.379515,0.368491,0.347558,0.421552,0.381811,0.421608,0.371773,0.00928956,0.384615428571429,0.0241528532396739
"3078566_NF_22_B_252_S241_L001_R1_001",0.238459,0.244797,0.228912,0.277303,0.251809,0.290895,0.255073,0.00681769,0.255321142857143,0.0267024106335551
"3078567_NF_22_B_264_S253_L001_R1_001",0.344531,0.322823,0.325289,0.370825,0.335162,0.379235,0.340799,0.0091264,0.345523428571429,0.0264132595515541
"3078568_NF_22_B_276_S264_L001_R1_001",0.316419,0.311323,0.281169,0.345931,0.318458,0.369,0.323059,0.00825659,0.323622714285714,0.0255130114034906
"3078569_NF_22_B_288_S275_L001_R1_001",0.436429,0.43521,0.419868,0.507502,0.460853,0.507339,0.457702,0.0102441,0.460700428571429,0.022235924615407
"3078570_NF_22_B_205_S195_L001_R1_001",0.310268,0.310923,0.293962,0.356452,0.321839,0.370915,0.317267,0.00793608,0.325946571428571,0.0243477940731741
"3078571_NF_22_B_217_S207_L001_R1_001",0.317736,0.317027,0.308498,0.362195,0.320588,0.366268,0.326334,0.00844629,0.331235142857143,0.0254993776540274
"3078572_NF_22_B_229_S219_L001_R1_001",0.258645,0.252667,0.239642,0.288118,0.263123,0.28891,0.254619,0.00704253,0.263674857142857,0.0267091450292676
"3078573_NF_22_B_241_S230_L001_R1_001",0.265149,0.261364,0.24451,0.292992,0.262715,0.298303,0.261819,0.00657585,0.269550285714286,0.0243956335738044
"3078574_NF_22_B_253_S242_L001_R1_001",0.304207,0.300676,0.293672,0.327339,0.314494,0.369985,0.321921,0.00758322,0.318899142857143,0.0237793677714495
"3078575_NF_22_B_265_S254_L001_R1_001",0.337689,0.314283,0.318778,0.366523,0.34301,0.396675,0.348895,0.00839997,0.346550428571429,0.024238810018579
"3078576_NF_22_B_277_S265_L001_R1_001",0.340495,0.324909,0.317205,0.376446,0.338105,0.383388,0.340769,0.00840113,0.345902428571429,0.0242875715984318
"3078577_NF_22_B_278_S276_L001_R1_001",0.357135,0.341331,0.294814,0.397836,0.350168,0.389886,0.353735,0.00865577,0.354986428571429,0.0243833828657434
"3078578_NF_22_B_206_S196_L001_R1_001",0.292117,0.295905,0.284956,0.342468,0.313903,0.351479,0.310023,0.00812275,0.312978714285714,0.0259530429043326
"3078579_NF_22_B_218_S208_L001_R1_001",0.275883,0.273469,0.266182,0.323069,0.287949,0.334164,0.293109,0.0073898,0.293403571428571,0.0251864691490268
"3078580_NF_22_B_230_S220_L001_R1_001",0.356492,0.356064,0.353578,0.407389,0.371065,0.410524,0.366604,0.0087484,0.374530857142857,0.0233582889985033
"3078581_NF_22_B_242_S231_L001_R1_001",0.324714,0.312586,0.303779,0.35832,0.331722,0.384283,0.31693,0.00889527,0.333190571428571,0.0266972440482367
"3078582_NF_22_B_254_S243_L001_R1_001",0.357289,0.348623,0.33517,0.387449,0.359775,0.428223,0.365894,0.00833224,0.368917571428571,0.0225856414692713
