"Sample","chr1R","chr2R","chr3R","chr4R","chr5R","chr6R","chr7R","chrB","mean_A_cov","ratio_B_cov"
"3401119_R_1429_16_S482_L002_R1_001_trim",0.383124,0.380871,0.368626,0.444492,0.381534,0.442041,0.380686,0.00995385,0.397339142857143,0.0250512696242936
"3401120_R_93_6_S483_L002_R1_001_trim",0.3655,0.392661,0.366225,0.408934,0.381244,0.431143,0.386666,0.00907077,0.390339,0.0232381852697271
"3401121_R_93_27_S484_L002_R1_001_trim",0.389617,0.399833,0.39556,0.421968,0.396124,0.452277,0.388895,0.00895021,0.406324857142857,0.0220272273346379
"3401122_R_1384_11_S485_L002_R1_001_trim",0.42744,0.43785,0.446119,0.494106,0.457965,0.503956,0.43774,0.0110248,0.457882285714286,0.0240778041517845
"3401123_R_280_15_S486_L002_R1_001_trim",0.678205,0.693014,0.656437,0.735257,0.663988,0.777417,0.708477,0.0205648,0.701827857142857,0.0293017722090989
"3401124_R_1084_11_S487_L002_R1_001_trim",0.281313,0.280372,0.247874,0.321831,0.291549,0.324274,0.28584,0.00846421,0.290436142857143,0.0291431015325228
"3401125_R_1384_18_S488_L002_R1_001_trim",0.462494,0.462649,0.482695,0.528752,0.469006,0.538638,0.470606,0.0102592,0.487834285714286,0.0210300921858711
"3401126_R_1133_26_S489_L002_R1_001_trim",0.435483,0.449955,0.435458,0.493938,0.445961,0.494433,0.447492,0.0111034,0.457531428571429,0.0242680596492981
"3401127_R_1429_18_S490_L002_R1_001_trim",0.473992,0.503708,0.462001,0.549762,0.505949,0.558036,0.489942,0.0115145,0.506198571428571,0.0227470021645938
"3401128_R_93_10_S491_L002_R1_001_trim",0.375569,0.352537,0.373602,0.409938,0.385156,0.416904,0.382776,0.00796029,0.385211714285714,0.0206647142461919
"3401129_R_93_30_S492_L002_R1_001_trim",0.410405,0.424959,0.388599,0.442098,0.427434,0.476235,0.414865,0.00930958,0.426370714285714,0.0218344733540062
"3401130_R_1384_12_S493_L002_R1_001_trim",0.325642,0.324613,0.303404,0.3686,0.330903,0.361151,0.329587,0.00765724,0.334842857142857,0.0228681599044328
"3401131_R_280_16_S494_L002_R1_001_trim",0.35486,0.351092,0.322466,0.390426,0.340547,0.395234,0.364274,0.011885,0.359842714285714,0.0330283191187896
"3401132_R_1084_14_S495_L002_R1_001_trim",0.611288,0.63101,0.615166,0.701633,0.597796,0.71183,0.664376,0.0146967,0.647585571428571,0.0226946069344614
"3401133_R_1384_28_S496_L002_R1_001_trim",0.372217,0.377499,0.371204,0.42576,0.381796,0.419087,0.385374,0.00928538,0.390419571428571,0.0237830802539539
"3401134_R_1133_28_S497_L002_R1_001_trim",0.410953,0.41759,0.396662,0.46407,0.41646,0.474883,0.416398,0.0107119,0.428145142857143,0.0250193192161804
"3401135_R_1429_20_S498_L002_R1_001_trim",0.454316,0.459599,0.441065,0.506108,0.423616,0.536071,0.469652,0.0123641,0.470061,0.026303181927452
"3401136_R_93_11_S499_L002_R1_001_trim",0.416205,0.427344,0.410877,0.466712,0.435534,0.491977,0.432538,0.00901119,0.440169571428571,0.0204720875428853
"3401137_R_1084_6_S500_L002_R1_001_trim",0.380151,0.416641,0.39591,0.498049,0.413533,0.474032,0.432612,0.00940082,0.430132571428571,0.0218556338776616
"3401138_R_1384_13_S501_L002_R1_001_trim",0.329523,0.338269,0.335972,0.364762,0.347711,0.390227,0.326237,0.00832665,0.347528714285714,0.0239596029269524
"3401139_R_280_20_S502_L002_R1_001_trim",0.316061,0.335875,0.277398,0.365438,0.335238,0.371377,0.317919,0.00888154,0.331329428571429,0.0268057686221654
"3401140_R_1084_19_S503_L002_R1_001_trim",0.437482,0.478724,0.427045,0.51002,0.459842,0.525091,0.475622,0.0113111,0.473403714285714,0.0238931374188023
"3401141_R_280_5_S504_L002_R1_001_trim",0.465418,0.46504,0.456473,0.501339,0.440023,0.513461,0.462818,0.0145455,0.472081714285714,0.0308114031105995
"3401142_R_1133_29_S505_L002_R1_001_trim",0.352741,0.347618,0.324717,0.400781,0.339398,0.391574,0.347659,0.00930306,0.357784,0.0260018894081345
"3401143_R_1429_21_S506_L002_R1_001_trim",0.438988,0.449388,0.412138,0.487969,0.414647,0.510902,0.437426,0.0114523,0.450208285714286,0.0254377814966914
"3401144_R_93_13_S507_L002_R1_001_trim",0.359481,0.368241,0.340723,0.405506,0.376344,0.417386,0.371213,0.00882638,0.376984857142857,0.0234130889683329
"3401145_R_1084_8_S508_L002_R1_001_trim",0.329796,0.32079,0.314176,0.377503,0.325049,0.388461,0.334515,0.00881986,0.34147,0.025829091867514
"3401146_R_1384_19_S509_L002_R1_001_trim",0.335169,0.344628,0.331176,0.376223,0.338937,0.383097,0.342826,0.00886897,0.350293714285714,0.0253186672735044
"3401147_R_280_22_S510_L002_R1_001_trim",0.679166,0.685992,0.617985,0.74028,0.631828,0.727043,0.676418,0.0195514,0.679816,0.0287598408981254
"3401148_R_1084_20_S511_L002_R1_001_trim",0.668828,0.705342,0.774618,0.803611,0.686695,0.822765,0.719306,0.0156839,0.740166428571429,0.0211896938236864
"3401149_R_280_9_S512_L002_R1_001_trim",0.539001,0.550748,0.498363,0.573056,0.547728,0.609181,0.542462,0.0137266,0.551505571428571,0.0248893224495336
"3401150_R_1429_2_S513_L002_R1_001_trim",0.470087,0.447291,0.447836,0.525268,0.475586,0.533554,0.466249,0.0107222,0.480838714285714,0.0222989532278569
"3401151_R_1429_22_S514_L002_R1_001_trim",0.62151,0.631215,0.609609,0.693937,0.598646,0.699519,0.622467,0.0141668,0.639557571428571,0.0221509378246524
"3401152_R_93_14_S515_L002_R1_001_trim",0.399263,0.411338,0.374473,0.432425,0.406736,0.458235,0.405204,0.0094774,0.412524857142857,0.0229741307363643
"3401153_R_1084_13_S516_L002_R1_001_trim",0.572211,0.648036,0.599624,0.67881,0.58713,0.707685,0.620072,0.0129834,0.630509714285714,0.0205919111249674
"3401154_R_1384_21_S517_L002_R1_001_trim",0.479992,0.491439,0.489983,0.53074,0.465994,0.580138,0.505548,0.0111263,0.506262,0.0219773555984846
"3401155_R_280_24_S518_L002_R1_001_trim",0.281535,0.28526,0.251052,0.31068,0.280985,0.307108,0.281298,0.00999878,0.285416857142857,0.0350321985186579
"3401156_R_1084_27_S519_L002_R1_001_trim",0.508233,0.555164,0.502072,0.589412,0.493812,0.577321,0.518318,0.0128333,0.534904571428571,0.0239917560729123
"3401157_R_280_11_S520_L002_R1_001_trim",0.960888,0.991106,0.96734,1.04902,0.977785,1.1028,0.988451,0.0217037,1.00534142857143,0.0215883871719487
"3401158_R_1429_4_S521_L002_R1_001_trim",0.395613,0.420621,0.383288,0.451111,0.394671,0.447783,0.397652,0.0105672,0.412962714285714,0.0255887508349941
"3401159_R_1429_24_S522_L002_R1_001_trim",0.419611,0.43686,0.418236,0.482602,0.396082,0.492431,0.427238,0.0102534,0.439008571428571,0.0233558082172167
"3401160_R_93_15_S523_L002_R1_001_trim",0.671851,0.724014,0.6668,0.755848,0.724736,0.789084,0.729798,0.0143627,0.723161571428571,0.0198609834474849
"3401161_R_1084_15_S524_L002_R1_001_trim",0.644946,0.661966,0.605769,0.734927,0.669194,0.767555,0.684737,0.0140744,0.681299142857143,0.0206581795200514
"3401162_R_1384_22_S525_L002_R1_001_trim",0.348715,0.349909,0.338964,0.387522,0.366227,0.397147,0.369781,0.00835644,0.365466428571429,0.0228651371144115
"3401163_R_280_25_S526_L002_R1_001_trim",0.495812,0.501077,0.478732,0.533583,0.48887,0.549311,0.516531,0.0137389,0.509130857142857,0.0269850075029827
"3401164_R_1084_30_S527_L002_R1_001_trim",0.441606,0.427012,0.4135,0.496979,0.445676,0.510593,0.480957,0.00998784,0.459474714285714,0.0217375182778595
"3401165_R_280_12_S528_L002_R1_001_trim",0.568463,0.575905,0.516814,0.60588,0.579496,0.664718,0.57174,0.0148944,0.583288,0.0255352415959183
"3401166_R_1429_7_S529_L002_R1_001_trim",0.263736,0.274826,0.243534,0.289897,0.257242,0.303562,0.256411,0.00722548,0.269886857142857,0.0267722558871231
"3401167_R_1429_26_S530_L002_R1_001_trim",0.365743,0.408661,0.358562,0.41391,0.362371,0.42437,0.36307,0.00847492,0.385241,0.0219990084129156
"3401168_R_93_17_S531_L002_R1_001_trim",0.323767,0.348886,0.348146,0.365031,0.322306,0.367135,0.365554,0.00477548,0.348689285714286,0.0136955168846599
"3401169_R_1084_16_S532_L002_R1_001_trim",0.314403,0.326119,0.288277,0.349978,0.317202,0.365585,0.318453,0.0078097,0.325716714285714,0.0239769703471509
"3401170_R_1384_23_S533_L002_R1_001_trim",0.376765,0.391632,0.364344,0.413627,0.37574,0.410078,0.377084,0.00833247,0.387038571428571,0.0215287845065276
"3401171_R_280_26_S534_L002_R1_001_trim",0.244181,0.239488,0.20634,0.25833,0.238161,0.260888,0.237736,0.00733301,0.240732,0.0304613013641726
"3401172_R_1384_2_S535_L002_R1_001_trim",0.514129,0.539151,0.511765,0.579302,0.518954,0.58916,0.53861,0.0121229,0.541581571428571,0.0223842550034014
"3401173_R_280_17_S536_L002_R1_001_trim",0.490246,0.489649,0.446409,0.524451,0.473281,0.569818,0.501763,0.0120191,0.499373857142857,0.0240683404388982
"3401174_R_1429_8_S537_L002_R1_001_trim",0.411701,0.436214,0.403411,0.468507,0.398113,0.458109,0.409076,0.00948555,0.426447285714286,0.0222431946872683
"3401175_R_1429_27_S538_L002_R1_001_trim",0.337907,0.331447,0.324782,0.379402,0.318573,0.384543,0.324706,0.00862085,0.343051428571429,0.0251299055535197
"3401176_R_93_18_S539_L002_R1_001_trim",0.489782,0.515533,0.474078,0.549005,0.523471,0.571798,0.531347,0.0111751,0.522144857142857,0.0214022983222499
"3401177_R_1084_25_S540_L002_R1_001_trim",0.31603,0.349619,0.327305,0.353884,0.339785,0.380516,0.339422,0.00844629,0.343794428571429,0.0245678501396807
"3401178_R_1384_25_S541_L002_R1_001_trim",0.349435,0.349717,0.31834,0.389459,0.361225,0.395714,0.351908,0.00761465,0.359399714285714,0.0211871342611768
"3401179_R_1084_2_S542_L002_R1_001_trim",0.473507,0.479743,0.416136,0.502026,0.458418,0.506095,0.469973,0.0107085,0.472271142857143,0.0226744745300672
"3401180_R_1384_3_S543_L002_R1_001_trim",0.454431,0.464344,0.45475,0.515011,0.481661,0.52291,0.467787,0.0115839,0.480127714285714,0.0241267055729815
"3401181_R_280_29_S544_L002_R1_001_trim",0.358127,0.376953,0.361881,0.416601,0.350629,0.424843,0.359502,0.0117801,0.378362285714286,0.0311344455956045
"3401182_R_1429_9_S545_L002_R1_001_trim",0.34748,0.359403,0.344557,0.399266,0.348411,0.408318,0.352567,0.00869347,0.365714571428571,0.023771188460009
"3401183_R_1429_28_S546_L002_R1_001_trim",0.360722,0.380051,0.333987,0.409278,0.338052,0.421223,0.357848,0.00982165,0.371594428571429,0.0264311013428235
"3401184_R_93_22_S547_L002_R1_001_trim",0.312765,0.319691,0.304464,0.335119,0.316071,0.365016,0.325599,0.00722338,0.325532142857143,0.022189452435024
"3401185_R_1384_1_S548_L002_R1_001_trim",0.438131,0.423857,0.400151,0.465871,0.413977,0.450371,0.410829,0.0105388,0.429026714285714,0.0245644377123369
"3401186_R_280_6_S549_L002_R1_001_trim",0.412905,0.413304,0.373854,0.447033,0.406755,0.474473,0.412473,0.0108898,0.420113857142857,0.0259210683362367
"3401187_R_1084_3_S550_L002_R1_001_trim",0.361613,0.375899,0.351227,0.414469,0.380915,0.432734,0.3675,0.0090212,0.383479571428571,0.0235245908051723
"3401188_R_1384_9_S551_L002_R1_001_trim",0.587138,0.568007,0.574366,0.61347,0.524812,0.644234,0.56887,0.0137257,0.582985285714286,0.0235438189202031
"3401189_R_1084_31_S552_L002_R1_001_trim",0.410452,0.411816,0.436942,0.461763,0.413626,0.477246,0.424582,0.0105658,0.433775285714286,0.0243577731326984
"3401190_R_1429_12_S553_L002_R1_001_trim",0.398715,0.389598,0.404521,0.42462,0.371621,0.444208,0.399549,0.00917435,0.404690285714286,0.0226700524422204
"3401191_R_93_3_S554_L002_R1_001_trim",0.305082,0.306534,0.28435,0.347148,0.319458,0.351704,0.312519,0.00800312,0.318113571428571,0.0251580590040843
"3401192_R_93_23_S555_L002_R1_001_trim",0.362041,0.374732,0.353986,0.39993,0.364547,0.406044,0.363957,0.00783367,0.375033857142857,0.0208879007876241
"3401193_R_1384_5_S556_L002_R1_001_trim",0.812991,0.828244,0.797315,0.901776,0.78898,0.978749,0.82063,0.0165851,0.846955,0.0195820321032404
"3401194_R_280_7_S557_L002_R1_001_trim",0.562592,0.575338,0.572211,0.628162,0.56487,0.651957,0.554107,0.0141574,0.587033857142857,0.0241168372620027
"3401195_LO7_S558_L002_R1_001_trim",0.450615,0.430591,0.395472,0.478029,0.431282,0.479041,0.424222,0.000432928,0.441321714285714,0.000980980509197696
