"Sample","chr1R","chr2R","chr3R","chr4R","chr5R","chr6R","chr7R","chrB","mean_A_cov","ratio_B_cov"
"3237075_NPK_EG_23_160_S97_L001_R1_001_trim",0.275711,0.281504,0.260773,0.304258,0.276071,0.327612,0.276718,0.00944016,0.286092428571429,0.0329968886179142
"3237076_NPK_EG_23_172_S109_L001_R1_001_trim",0.276886,0.273743,0.255288,0.305869,0.283718,0.329818,0.27772,0.00956422,0.286148857142857,0.0334239321991251
"3237077_NPK_EG_23_184_S121_L001_R1_001_trim",0.287283,0.282835,0.266848,0.312355,0.292223,0.330786,0.287916,0.0101638,0.294320857142857,0.0345330606150916
"3237078_NPK_EG_23_196_S133_L001_R1_001_trim",0.136249,0.138394,0.121073,0.148092,0.143214,0.157443,0.138685,0.00488836,0.14045,0.0348049839800641
"3237079_NPK_EG_23_209_S145_L001_R1_001_trim",0.21214,0.209958,0.196265,0.238418,0.218293,0.240539,0.215833,0.00633192,0.218778,0.0289422153964293
"3237080_NPK_EG_23_226_S157_L001_R1_001_trim",0.205249,0.19196,0.175952,0.221428,0.206229,0.229899,0.196025,0.00724549,0.203820285714286,0.0355484243121742
"3237081_NPK_EG_23_242_S169_L001_R1_001_trim",0.408413,0.421027,0.388665,0.463491,0.401709,0.489214,0.425486,0.0150238,0.428286428571429,0.0350788607757492
"3237082_NPK_EG_23_261_S181_L001_R1_001_trim",0.193487,0.191974,0.174541,0.21208,0.198145,0.219172,0.196442,0.00685935,0.197977285714286,0.0346471564919785
"3237083_NPK_EG_23_161_S98_L001_R1_001_trim",0.200961,0.197796,0.172916,0.225178,0.209398,0.222312,0.198279,0.00593135,0.203834285714286,0.0290988828460094
"3237084_NPK_EG_23_173_S110_L001_R1_001_trim",0.280602,0.296558,0.280756,0.323727,0.283571,0.361547,0.314006,0.00982374,0.305823857142857,0.0321222160094957
"3237085_NPK_EG_23_185_S122_L001_R1_001_trim",0.312317,0.31075,0.297419,0.335579,0.320769,0.353533,0.29653,0.00789745,0.318128142857143,0.0248247449253378
"3237086_NPK_EG_23_197_S134_L001_R1_001_trim",0.214218,0.216055,0.200784,0.240302,0.217077,0.252304,0.219799,0.00753784,0.222934142857143,0.0338119585604717
"3237087_NPK_EG_23_210_S146_L001_R1_001_trim",0.310402,0.324826,0.306853,0.356601,0.322379,0.365969,0.331681,0.0100186,0.331244428571429,0.0302453388973443
"3237088_NPK_EG_23_228_S158_L001_R1_001_trim",0.294513,0.291439,0.276035,0.334268,0.296952,0.335274,0.30297,0.01198,0.304493,0.0393440900119215
"3237089_NPK_EG_23_244_S170_L001_R1_001_trim",0.270668,0.279677,0.234648,0.29512,0.26734,0.294626,0.258408,0.00657492,0.271498142857143,0.0242171822275027
"3237090_NPK_EG_23_263_S182_L001_R1_001_trim",0.377495,0.374681,0.356395,0.416252,0.389819,0.423558,0.372538,0.010775,0.387248285714286,0.0278245260146868
"3237091_NPK_EG_23_162_S99_L001_R1_001_trim",0.304884,0.300626,0.272528,0.337723,0.30728,0.33244,0.299949,0.00812857,0.307918571428571,0.0263984402184251
"3237092_NPK_EG_23_174_S111_L001_R1_001_trim",0.253336,0.261676,0.244059,0.285388,0.256771,0.299445,0.261804,0.00835528,0.266068428571429,0.031402748702133
"3237093_NPK_EG_23_186_S123_L001_R1_001_trim",0.314021,0.322767,0.323296,0.339036,0.319519,0.388303,0.342213,0.0115303,0.335593571428571,0.0343579287020226
"3237094_NPK_EG_23_198_S135_L001_R1_001_trim",0.294485,0.289444,0.277061,0.321524,0.300431,0.323791,0.286352,0.00770938,0.299012571428571,0.0257827955633017
"3237095_NPK_EG_23_211_S147_L001_R1_001_trim",0.20854,0.20666,0.193957,0.233645,0.209833,0.251174,0.2155,0.006503,0.217044142857143,0.0299616470382259
"3237096_NPK_EG_23_229_S159_L001_R1_001_trim",0.306436,0.30627,0.289763,0.337217,0.308589,0.33613,0.304304,0.00784926,0.312672714285714,0.0251037575118483
"3237097_NPK_EG_23_246_S171_L001_R1_001_trim",0.319812,0.323606,0.3104,0.365071,0.328382,0.369126,0.340913,0.00803012,0.336758571428571,0.0238453321794758
"3237098_NPK_EG_23_265_S183_L001_R1_001_trim",0.200646,0.200942,0.177497,0.218461,0.200628,0.230548,0.197153,0.00695385,0.203696428571429,0.0341383010432191
"3237099_NPK_EG_23_163_S100_L001_R1_001_trim",0.431617,0.420885,0.403507,0.470959,0.412376,0.485906,0.423547,0.012642,0.435542428571429,0.0290258747958621
"3237100_NPK_EG_23_175_S112_L001_R1_001_trim",0.254349,0.25592,0.221081,0.277695,0.258385,0.273339,0.257117,0.00808854,0.256840857142857,0.0314924194303755
"3237101_NPK_EG_23_187_S124_L001_R1_001_trim",0.315942,0.341597,0.316391,0.361831,0.322156,0.3575,0.344218,0.00905657,0.337090714285714,0.0268668628834544
"3237102_NPK_EG_23_199_S136_L001_R1_001_trim",0.0990112,0.101111,0.094515,0.121343,0.108541,0.119322,0.104546,0.00360727,0.106912742857143,0.0337403185401393
"3237103_NPK_EG_23_212_S148_L001_R1_001_trim",0.330853,0.323151,0.296046,0.360094,0.324599,0.367493,0.325319,0.00879123,0.332507857142857,0.0264391647028749
"3237104_NPK_EG_23_230_S160_L001_R1_001_trim",0.248798,0.239981,0.234769,0.285073,0.250906,0.285558,0.242693,0.00636846,0.255396857142857,0.0249355456885586
"3237105_NPK_EG_23_247_S172_L001_R1_001_trim",0.194138,0.192608,0.177936,0.212739,0.203273,0.216654,0.191429,0.00523727,0.198396714285714,0.0263979674202554
"3237106_NPK_EG_23_266_S184_L001_R1_001_trim",0.314117,0.324339,0.295786,0.361319,0.330541,0.377258,0.325622,0.00798054,0.332711714285714,0.0239863511182139
"3237107_NPK_EG_23_164_S101_L001_R1_001_trim",0.411061,0.402178,0.392692,0.438574,0.399722,0.448026,0.406477,0.154372,0.414104285714286,0.372785323227758
"3237108_NPK_EG_23_176_S113_L001_R1_001_trim",0.288954,0.276897,0.258198,0.306626,0.285905,0.327784,0.282944,0.0095712,0.289615428571429,0.0330479631116732
"3237109_NPK_EG_23_188_S125_L001_R1_001_trim",0.208742,0.188829,0.170918,0.21909,0.19017,0.217425,0.194861,0.00536389,0.198576428571429,0.0270117155323427
"3237110_NPK_EG_23_200_S137_L001_R1_001_trim",0.131476,0.134432,0.126676,0.146282,0.140011,0.151564,0.139447,0.00455738,0.138555428571429,0.0328921071298954
"3237111_NPK_EG_23_213_S149_L001_R1_001_trim",0.28606,0.291792,0.276074,0.325001,0.288472,0.337101,0.287936,0.00764979,0.298919428571429,0.0255914780667127
"3237112_NPK_EG_23_231_S161_L001_R1_001_trim",0.281332,0.282933,0.256996,0.299505,0.287826,0.311417,0.272641,0.00707092,0.284664285714286,0.0248395051815422
"3237114_NPK_EG_23_267_S185_L001_R1_001_trim",0.314384,0.32018,0.299575,0.356048,0.309208,0.36392,0.313858,0.00882615,0.325310428571429,0.0271314695897062
"3237115_NPK_EG_23_165_S102_L001_R1_001_trim",0.306684,0.30797,0.298682,0.327175,0.31023,0.362815,0.30548,0.00875562,0.317005142857143,0.02761980427537
"3237116_NPK_EG_23_177_S114_L001_R1_001_trim",0.376022,0.36338,0.346554,0.418655,0.372514,0.420323,0.38497,0.0111849,0.383202571428571,0.0291879565377208
"3237117_NPK_EG_23_189_S126_L001_R1_001_trim",0.240572,0.253895,0.232665,0.261723,0.233702,0.27825,0.239875,0.00923766,0.248668857142857,0.0371484395196825
"3237118_NPK_EG_23_201_S138_L001_R1_001_trim",0.17167,0.167063,0.152709,0.188786,0.173343,0.197806,0.170052,0.00546467,0.174489857142857,0.0313179808241003
"3237119_NPK_EG_23_215_S150_L001_R1_001_trim",0.271531,0.273,0.253089,0.305413,0.253429,0.31368,0.277209,0.00965918,0.278193,0.0347211468297189
"3237120_NPK_EG_23_234_S162_L001_R1_001_trim",0.424901,0.424525,0.406569,0.479582,0.427681,0.477326,0.44893,0.0109729,0.441359142857143,0.0248616125384122
"3237121_NPK_EG_23_251_S174_L001_R1_001_trim",0.151836,0.14402,0.124412,0.168,0.140037,0.165719,0.154842,0.00383421,0.149838,0.0255890361590518
"3237122_NPK_EG_23_268_S186_L001_R1_001_trim",0.319457,0.327519,0.305765,0.373208,0.349291,0.379453,0.333504,0.00989799,0.341171,0.0290118151894505
"3237123_NPK_EG_23_166_S103_L001_R1_001_trim",0.251493,0.235454,0.225422,0.274402,0.24927,0.276595,0.240394,0.00605354,0.250432857142857,0.0241723073763712
"3237124_NPK_EG_23_178_S115_L001_R1_001_trim",0.139391,0.140034,0.119101,0.150194,0.141808,0.153283,0.136584,0.00448616,0.140056428571429,0.0320310895098404
"3237125_NPK_EG_23_190_S127_L001_R1_001_trim",0.233599,0.22703,0.208612,0.261036,0.237498,0.264862,0.229472,0.00641502,0.237444142857143,0.0270169645913716
"3237126_NPK_EG_23_202_S139_L001_R1_001_trim",0.247606,0.240998,0.215727,0.270725,0.240515,0.274974,0.249759,0.00742797,0.248614857142857,0.029877417968355
"3237127_NPK_EG_23_216_S151_L001_R1_001_trim",0.215878,0.21153,0.20183,0.232213,0.203476,0.249521,0.2151,0.00761697,0.218506857142857,0.0348591806206801
"3237128_NPK_EG_23_235_S163_L001_R1_001_trim",0.349201,0.336134,0.326019,0.382178,0.352128,0.387775,0.356847,0.00981117,0.355754571428571,0.0275784790638169
"3237129_NPK_EG_23_252_S175_L001_R1_001_trim",0.297531,0.300169,0.276321,0.330738,0.291973,0.33566,0.301876,0.148015,0.304895428571429,0.485461525918957
"3237130_NPK_EG_23_269_S187_L001_R1_001_trim",0.318194,0.309983,0.29954,0.351675,0.312232,0.373323,0.327565,0.0077387,0.327501714285714,0.0236294946329616
"3237131_NPK_EG_23_167_S104_L001_R1_001_trim",0.453496,0.47482,0.459962,0.509089,0.440725,0.524159,0.482669,0.0113332,0.477845714285714,0.0237172787391029
"3237132_NPK_EG_23_179_S116_L001_R1_001_trim",0.290238,0.279466,0.273897,0.314433,0.284021,0.321083,0.296083,0.00710886,0.294174428571429,0.0241654586855903
"3237133_NPK_EG_23_191_S128_L001_R1_001_trim",0.191164,0.185279,0.165044,0.204881,0.18877,0.210082,0.186639,0.00573141,0.190265571428571,0.0301232112408295
"3237134_NPK_EG_23_204_S140_L001_R1_001_trim",0.309076,0.32423,0.294962,0.349408,0.321812,0.357729,0.323062,0.00799707,0.325754142857143,0.0245494038229532
"3237135_NPK_EG_23_217_S152_L001_R1_001_trim",0.179415,0.178076,0.16296,0.192275,0.175899,0.208027,0.178241,0.00493608,0.182127571428571,0.0271023215281596
"3237136_NPK_EG_23_236_S164_L001_R1_001_trim",0.149834,0.146145,0.133466,0.16384,0.152158,0.165748,0.143442,0.00461068,0.150661857142857,0.030602835299104
"3237137_NPK_EG_23_253_S176_L001_R1_001_trim",0.209949,0.20238,0.183499,0.227337,0.202064,0.241852,0.200107,0.00665173,0.209598285714286,0.0317356126140617
"3237138_NPK_EG_23_270_S188_L001_R1_001_trim",0.338696,0.346826,0.339184,0.372473,0.341704,0.393767,0.361916,0.00832269,0.356366571428571,0.0233542948953846
"3237139_NPK_EG_23_168_S105_L001_R1_001_trim",0.239182,0.233157,0.213013,0.262867,0.239944,0.306045,0.242325,0.00757927,0.248076142857143,0.0305521922128747
"3237140_NPK_EG_23_180_S117_L001_R1_001_trim",0.185964,0.18748,0.160762,0.200615,0.19074,0.219635,0.189022,0.00651976,0.190602571428571,0.0342060442896138
"3237141_NPK_EG_23_192_S129_L001_R1_001_trim",0.235883,0.23775,0.219347,0.268809,0.24401,0.266399,0.239437,0.00590807,0.244519285714286,0.0241619796276659
"3237142_NPK_EG_23_205_S141_L001_R1_001_trim",0.109712,0.106834,0.0971065,0.12124,0.109609,0.119156,0.109877,0.0034455,0.110504928571429,0.031179604788151
"3237143_NPK_EG_23_221_S153_L001_R1_001_trim",0.133472,0.130711,0.115086,0.144619,0.13519,0.157256,0.131161,0.00489255,0.135356428571429,0.0361456788690178
"3237144_NPK_EG_23_237_S165_L001_R1_001_trim",0.195757,0.193854,0.172793,0.219681,0.206812,0.226484,0.194065,0.00660145,0.201349428571429,0.0327860379184446
"3237145_NPK_EG_23_254_S177_L001_R1_001_trim",0.234772,0.234251,0.216928,0.26282,0.236618,0.261978,0.235649,0.00966733,0.240430857142857,0.0402083580904757
"3237146_NPK_EG_23_272_S189_L001_R1_001_trim",0.2671,0.270708,0.250575,0.288065,0.263389,0.308044,0.255713,0.00759579,0.271942,0.0279316545439836
"3237147_NPK_EG_23_169_S106_L001_R1_001_trim",0.279638,0.285881,0.272759,0.324963,0.291734,0.33164,0.297312,0.0105527,0.297703857142857,0.035446971031135
"3237148_NPK_EG_23_181_S118_L001_R1_001_trim",0.263297,0.274914,0.251335,0.306238,0.261961,0.306144,0.278756,0.00703974,0.277520714285714,0.0253665389198747
"3237149_NPK_EG_23_193_S130_L001_R1_001_trim",0.0954985,0.0964392,0.0867612,0.10781,0.0966222,0.106776,0.0959617,0.00353581,0.0979812571428571,0.0360865955704648
"3237150_NPK_EG_23_206_S142_L001_R1_001_trim",0.258344,0.257866,0.242307,0.292406,0.257391,0.290947,0.263669,0.0096508,0.266132857142857,0.0362630909373943
"3237151_NPK_EG_23_222_S154_L001_R1_001_trim",0.154054,0.147194,0.14416,0.167587,0.154049,0.17177,0.147854,0.00429925,0.155238285714286,0.0276945212337163
"3237152_LO_7_S166_L001_R1_001_trim",0.374825,0.351834,0.324127,0.405251,0.361968,0.399176,0.338979,0.000270696,0.365165714285714,0.000741296319479219
"3237155_NPK_EG_23_274_S191_L002_R1_001_trim",0.244884,0.2451,0.216603,0.276583,0.247011,0.27954,0.241431,0.00649532,0.250164571428571,0.0259641881458605
"3237156_NPK_EG_23_293_S203_L002_R1_001_trim",0.302177,0.31129,0.29219,0.342701,0.320982,0.352393,0.329262,0.00829034,0.321570714285714,0.0257807680603467
"3237157_NPK_EG_23_306_S215_L002_R1_001_trim",0.363779,0.369748,0.358664,0.388975,0.375239,0.423956,0.385052,0.00860642,0.380773285714286,0.0226024784902002
"3237158_NPK_EG_23_321_S227_L002_R1_001_trim",0.296046,0.325091,0.287546,0.345788,0.325197,0.366522,0.305335,0.00789907,0.321646428571429,0.0245582394155073
"3237159_NPK_EG_23_335_S239_L002_R1_001_trim",0.304129,0.315751,0.29393,0.334993,0.296488,0.363037,0.315733,0.0121869,0.317723,0.0383569965032434
"3237160_NPK_EG_23_351_S251_L002_R1_001_trim",0.299065,0.300597,0.280564,0.319737,0.299296,0.34904,0.301909,0.0104096,0.307172571428571,0.0338884424204542
"3237161_NPK_EG_23_365_S263_L002_R1_001_trim",0.275537,0.258855,0.24603,0.285851,0.262193,0.297453,0.26862,0.00789139,0.270648428571429,0.0291573464573704
"3237162_NPK_EG_23_379_S274_L002_R1_001_trim",0.282806,0.278556,0.25171,0.30888,0.278828,0.309276,0.278354,0.00967315,0.284058571428571,0.0340533642458044
"3237163_NPK_EG_23_275_S192_L002_R1_001_trim",0.204098,0.203951,0.177037,0.227643,0.20287,0.234034,0.200379,0.00676206,0.207144571428571,0.0326441574276627
"3237164_NPK_EG_23_294_S204_L002_R1_001_trim",0.272095,0.27504,0.253107,0.302364,0.27058,0.313325,0.278716,0.00864343,0.280746714285714,0.0307872881860467
"3237165_NPK_EG_23_307_S216_L002_R1_001_trim",0.277567,0.271152,0.253212,0.299239,0.275226,0.305226,0.273694,0.00689124,0.279330857142857,0.0246705289579792
"3237166_NPK_EG_23_322_S228_L002_R1_001_trim",0.298183,0.286728,0.253778,0.328069,0.287771,0.328201,0.286892,0.134262,0.295660285714286,0.454109011210743
"3237167_NPK_EG_23_337_S240_L002_R1_001_trim",0.231356,0.222708,0.197498,0.253619,0.235679,0.257447,0.229002,0.00617388,0.232472714285714,0.0265574393062412
"3237168_NPK_EG_23_352_S252_L002_R1_001_trim",0.29466,0.280293,0.270445,0.3189,0.271051,0.319954,0.290535,0.00831943,0.292262571428571,0.0284656018707249
"3237169_NPK_EG_23_366_S264_L002_R1_001_trim",0.294018,0.281124,0.261368,0.324373,0.285178,0.328262,0.29526,0.00826008,0.295654714285714,0.0279382658245647
"3237170_NPK_EG_23_380_S275_L002_R1_001_trim",0.32227,0.322119,0.304688,0.351718,0.308175,0.352011,0.321645,0.0123443,0.326089428571429,0.0378555663520875
"3237171_NPK_EG_23_276_S193_L002_R1_001_trim",0.204948,0.210185,0.19925,0.2325,0.214221,0.258779,0.196717,0.00705324,0.216657142857143,0.0325548463668733
"3237172_NPK_EG_23_295_S205_L002_R1_001_trim",0.26056,0.30369,0.279165,0.345107,0.307838,0.34362,0.307199,0.00891529,0.306739857142857,0.0290646611204748
"3237173_NPK_EG_23_308_S217_L002_R1_001_trim",0.178481,0.177489,0.152456,0.197735,0.179798,0.206947,0.17371,0.00580217,0.180945142857143,0.0320659063204633
"3237174_NPK_EG_23_324_S229_L002_R1_001_trim",0.277624,0.273122,0.259171,0.299731,0.269017,0.320274,0.274484,0.00919483,0.281917571428571,0.0326153135947032
"3237175_NPK_EG_23_338_S241_L002_R1_001_trim",0.25292,0.244323,0.228408,0.282239,0.258727,0.290043,0.247571,0.00665289,0.257747285714286,0.0258116782163703
"3237176_NPK_EG_23_354_S253_L002_R1_001_trim",0.33243,0.339892,0.306543,0.363392,0.326554,0.373229,0.317376,0.0109098,0.337059428571429,0.0323675858771832
"3237177_NPK_EG_23_368_S265_L002_R1_001_trim",0.285414,0.294895,0.280091,0.327515,0.285689,0.339239,0.291416,0.0100954,0.300608428571429,0.0335832233579612
"3237178_NPK_EG_23_381_S276_L002_R1_001_trim",0.257103,0.256149,0.242436,0.268945,0.259986,0.291216,0.248785,0.00670363,0.26066,0.0257179083864037
"3237179_NPK_EG_23_281_S194_L002_R1_001_trim",0.257898,0.251929,0.236135,0.282543,0.262271,0.296274,0.260517,0.00668664,0.263938142857143,0.0253341177884212
"3237180_NPK_EG_23_296_S206_L002_R1_001_trim",0.277039,0.286482,0.268596,0.307332,0.293771,0.314945,0.274558,0.00810902,0.288960428571429,0.028062735233643
"3237181_NPK_EG_23_309_S218_L002_R1_001_trim",0.237467,0.243703,0.220449,0.274457,0.250735,0.279235,0.241895,0.00753295,0.249705857142857,0.0301672939761697
"3237182_NPK_EG_23_325_S230_L002_R1_001_trim",0.279809,0.265594,0.256938,0.300453,0.287256,0.324709,0.271604,0.0091946,0.283766142857143,0.0324020332638093
"3237183_NPK_EG_23_339_S242_L002_R1_001_trim",0.355298,0.3522,0.356914,0.409472,0.359934,0.410642,0.370957,0.013552,0.373631,0.036271080290447
"3237184_NPK_EG_23_355_S254_L002_R1_001_trim",0.286959,0.282354,0.269791,0.309676,0.287929,0.326224,0.28711,0.00831967,0.292863285714286,0.0284080333924703
"3237185_NPK_EG_23_369_S266_L002_R1_001_trim",0.477085,0.493356,0.50104,0.563789,0.500545,0.484369,0.497636,0.0133712,0.502545714285714,0.0266069327026397
"3237186_NPK_EG_23_383_S277_L002_R1_001_trim",0.42816,0.444184,0.421995,0.482889,0.441915,0.4953,0.442185,0.0107969,0.450946857142857,0.0239427325614548
"3237187_NPK_EG_23_282_S195_L002_R1_001_trim",0.268467,0.268653,0.239559,0.299452,0.266146,0.305817,0.254135,0.117605,0.271747,0.432773866868815
"3237188_NPK_EG_23_297_S207_L002_R1_001_trim",0.221114,0.226877,0.200226,0.247363,0.219076,0.26126,0.223637,0.0065009,0.228507571428571,0.0284493855470872
"3237189_NPK_EG_23_310_S219_L002_R1_001_trim",0.223003,0.214745,0.204347,0.256041,0.220629,0.243644,0.221173,0.00730531,0.226226,0.0322920884425309
"3237190_NPK_EG_23_326_S231_L002_R1_001_trim",0.267179,0.262323,0.202908,0.289781,0.262732,0.296562,0.271485,0.00870209,0.26471,0.0328740508480979
"3237191_NPK_EG_23_340_S243_L002_R1_001_trim",0.240435,0.233583,0.21821,0.268981,0.253754,0.273068,0.244124,0.0068,0.247450714285714,0.0274802197262947
"3237192_NPK_EG_23_356_S255_L002_R1_001_trim",0.335081,0.290128,0.320481,0.369808,0.338717,0.338907,0.298697,0.0101827,0.327402714285714,0.0311014526016234
"3237193_NPK_EG_23_370_S267_L002_R1_001_trim",0.231536,0.24032,0.218503,0.252541,0.242497,0.247807,0.241995,0.00665871,0.239314142857143,0.0278241391022798
"3237194_NPK_EG_23_384_S278_L002_R1_001_trim",0.333971,0.322174,0.31751,0.376349,0.351169,0.381732,0.3343,0.00834131,0.345315,0.0241556549816834
"3237195_NPK_EG_23_284_S196_L002_R1_001_trim",0.367196,0.33946,0.339618,0.41257,0.372412,0.417724,0.368854,0.0101864,0.373976285714286,0.0272380907269139
"3237196_NPK_EG_23_298_S208_L002_R1_001_trim",0.299869,0.309081,0.290384,0.332559,0.301966,0.353301,0.313429,0.011659,0.314369857142857,0.0370868890101696
"3237197_NPK_EG_23_311_S220_L002_R1_001_trim",0.288583,0.292679,0.257958,0.322943,0.292338,0.333364,0.296344,0.00889015,0.297744142857143,0.0298583539366733
"3237198_NPK_EG_23_327_S232_L002_R1_001_trim",0.319257,0.314191,0.299401,0.361611,0.316831,0.360816,0.351226,0.00743496,0.331904714285714,0.022400887001562
"3237199_NPK_EG_23_342_S244_L002_R1_001_trim",0.421357,0.420608,0.408947,0.470989,0.380676,0.453007,0.415863,0.00997294,0.424492428571429,0.0234937994855705
"3237200_NPK_EG_23_357_S256_L002_R1_001_trim",0.287118,0.277994,0.271628,0.30806,0.278884,0.319779,0.283665,0.00623509,0.289589714285714,0.02153077161383
"3237201_NPK_EG_23_371_S268_L002_R1_001_trim",0.231598,0.232921,0.220962,0.262748,0.2388,0.259705,0.237991,0.00607333,0.240675,0.0252345694401163
"3237202_NPK_EG_23_385_S279_L002_R1_001_trim",0.271933,0.265556,0.249543,0.31067,0.283287,0.318183,0.276177,0.00721035,0.282192714285714,0.0255511557704487
"3237203_NPK_EG_23_285_S197_L002_R1_001_trim",0.291758,0.301257,0.268751,0.324206,0.289716,0.335599,0.287548,0.0118881,0.299833571428571,0.0396489957524055
"3237204_NPK_EG_23_300_S209_L002_R1_001_trim",0.284355,0.268785,0.259578,0.300498,0.277197,0.320295,0.279599,0.0071091,0.284329571428571,0.0250030271711851
"3237205_NPK_EG_23_312_S221_L002_R1_001_trim",0.316025,0.306474,0.294328,0.35619,0.291756,0.360902,0.318248,0.00763187,0.320560428571429,0.0238078980428473
"3237206_NPK_EG_23_329_S233_L002_R1_001_trim",0.304255,0.303889,0.300593,0.359449,0.321255,0.361312,0.316679,0.00794004,0.323918857142857,0.0245124352130516
"3237207_NPK_EG_23_343_S245_L002_R1_001_trim",0.278201,0.285769,0.263439,0.315736,0.281753,0.315841,0.276755,0.0123021,0.288213428571429,0.0426839931122472
"3237208_NPK_EG_23_359_S257_L002_R1_001_trim",0.278306,0.285022,0.237505,0.311314,0.266374,0.322141,0.277818,0.00919204,0.28264,0.0325220775544863
"3237209_NPK_EG_23_372_S269_L002_R1_001_trim",0.377661,0.377751,0.365986,0.423777,0.346439,0.409257,0.376083,0.00926489,0.382422,0.0242268750228805
"3237210_NPK_EG_23_388_S280_L002_R1_001_trim",0.317463,0.315446,0.300219,0.368122,0.29964,0.368038,0.311659,0.00860922,0.325798142857143,0.0264250125077447
"3237211_NPK_EG_23_287_S198_L002_R1_001_trim",0.202042,0.18687,0.175189,0.215426,0.19583,0.215649,0.188418,0.0812701,0.197060571428571,0.412411774769759
"3237212_NPK_EG_23_301_S210_L002_R1_001_trim",0.270672,0.255534,0.248054,0.274917,0.269475,0.296809,0.261847,0.00673529,0.268186857142857,0.0251141687991528
"3237213_NPK_EG_23_313_S222_L002_R1_001_trim",0.274131,0.259141,0.247446,0.290068,0.27856,0.307873,0.272188,0.00787417,0.275629571428571,0.0285679434147383
"3237214_NPK_EG_23_330_S234_L002_R1_001_trim",0.241894,0.223556,0.205266,0.261863,0.236925,0.263548,0.232917,0.0069073,0.237995571428571,0.0290228089478256
"3237215_NPK_EG_23_345_S246_L002_R1_001_trim",0.287548,0.285521,0.25408,0.312438,0.28439,0.32659,0.291654,0.00818304,0.291745857142857,0.0280485216830108
"3237216_NPK_EG_23_360_S258_L002_R1_001_trim",0.300594,0.315726,0.291259,0.345495,0.309903,0.358032,0.319232,0.0112643,0.320034428571429,0.0351971506637009
"3237217_NPK_EG_23_374_S270_L002_R1_001_trim",0.364024,0.355565,0.343,0.379309,0.342336,0.400651,0.345922,0.0103465,0.361543857142857,0.0286175516347157
"3237218_NPK_EG_23_390_S281_L002_R1_001_trim",0.301704,0.302356,0.283835,0.337934,0.299149,0.340052,0.307379,0.0115964,0.310344142857143,0.0373662602207964
"3237219_NPK_EG_23_289_S199_L002_R1_001_trim",0.260967,0.254676,0.236856,0.293768,0.244613,0.289654,0.265804,0.00681326,0.263762571428571,0.0258310341876731
"3237220_NPK_EG_23_302_S211_L002_R1_001_trim",0.279769,0.296474,0.284132,0.386091,0.313837,0.362569,0.311887,0.00943993,0.319251285714286,0.0295689647071563
"3237221_NPK_EG_23_317_S223_L002_R1_001_trim",0.302093,0.296245,0.272807,0.342102,0.304776,0.343788,0.305126,0.00843418,0.309562428571429,0.027245489831961
"3237222_NPK_EG_23_331_S235_L002_R1_001_trim",0.287285,0.290174,0.270445,0.3299,0.2945,0.348949,0.293527,0.00746801,0.302111428571429,0.0247193892508913
"3237223_NPK_EG_23_347_S247_L002_R1_001_trim",0.267997,0.277509,0.255217,0.31236,0.283351,0.326535,0.279078,0.00748663,0.286006714285714,0.0261764134408433
"3237224_NPK_EG_23_361_S259_L002_R1_001_trim",0.319804,0.328457,0.310832,0.356089,0.316061,0.373417,0.347132,0.00857454,0.335970285714286,0.0255217213086872
"3237225_NPK_EG_23_375_S271_L002_R1_001_trim",0.300499,0.291716,0.274848,0.32622,0.305696,0.329581,0.296155,0.010468,0.303530714285714,0.034487448904912
"3237226_NPK_EG_23_391_S282_L002_R1_001_trim",0.256305,0.264547,0.243232,0.291215,0.263367,0.287266,0.264944,0.00770146,0.267268,0.0288154960563928
"3237228_NPK_EG_23_303_S212_L002_R1_001_trim",0.283523,0.28312,0.25434,0.309665,0.2702,0.321088,0.284214,0.0110152,0.286592857142857,0.0384350123370635
"3237229_NPK_EG_23_318_S224_L002_R1_001_trim",0.270925,0.267541,0.240278,0.290892,0.269822,0.29686,0.266471,0.00831315,0.271827,0.0305825028418811
"3237230_NPK_EG_23_332_S236_L002_R1_001_trim",0.313553,0.318052,0.318405,0.343218,0.325299,0.350848,0.301574,0.00906845,0.324421285714286,0.027952697308482
"3237231_NPK_EG_23_348_S248_L002_R1_001_trim",0.281018,0.284786,0.2576,0.323945,0.289683,0.323816,0.287329,0.00846304,0.292596714285714,0.0289239064787858
"3237232_NPK_EG_23_362_S260_L002_R1_001_trim",0.279556,0.271785,0.274524,0.310282,0.271881,0.315921,0.288508,0.00773312,0.287493857142857,0.0268983834188755
"3237233_NPK_EG_23_376_S272_L002_R1_001_trim",0.265899,0.259235,0.232019,0.290169,0.272722,0.299339,0.26394,0.00834015,0.269046142857143,0.0309989576933962
"3237234_NPK_EG_23_392_S283_L002_R1_001_trim",0.289729,0.298919,0.269997,0.322528,0.294418,0.324823,0.289832,0.00900327,0.298606571428571,0.0301509439558789
"3237235_NPK_EG_23_291_S201_L002_R1_001_trim",0.278268,0.286077,0.26251,0.307686,0.280209,0.327582,0.281975,0.00763955,0.289186714285714,0.0264173615958449
"3237236_NPK_EG_23_304_S213_L002_R1_001_trim",0.260681,0.272622,0.246191,0.286982,0.256561,0.302776,0.265456,0.0104808,0.270181285714286,0.0387917319006445
"3237237_NPK_EG_23_319_S225_L002_R1_001_trim",0.323898,0.334542,0.309813,0.357673,0.32656,0.361264,0.326839,0.0128114,0.334369857142857,0.0383150565947289
