GO	gene_id
GO:0046983	S.CEREALE.LO7.r2.6RG00646200
GO:0008757	S.CEREALE.LO7.r2.6RG00646200
GO:0008171	S.CEREALE.LO7.r2.6RG00646200
GO:0046983	S.CEREALE.LO7.r2.6RG00646210
GO:0008757	S.CEREALE.LO7.r2.6RG00646210
GO:0008171	S.CEREALE.LO7.r2.6RG00646210
GO:0046983	S.CEREALE.LO7.r2.6RG00646230
GO:0008757	S.CEREALE.LO7.r2.6RG00646230
GO:0008171	S.CEREALE.LO7.r2.6RG00646230
GO:0008428	S.CEREALE.LO7.r2.6RG00646240
GO:0051252	S.CEREALE.LO7.r2.6RG00646240
GO:0051287	S.CEREALE.LO7.r2.6RG00646260
GO:0016616	S.CEREALE.LO7.r2.6RG00646260
GO:0008289	S.CEREALE.LO7.r2.6RG00646270
GO:0003676	S.CEREALE.LO7.r2.6RG00646300
GO:0006139	S.CEREALE.LO7.r2.6RG00646300
GO:0008408	S.CEREALE.LO7.r2.6RG00646300
GO:0016788	S.CEREALE.LO7.r2.6RG00646420
GO:0016788	S.CEREALE.LO7.r2.6RG00646440
GO:0008270	S.CEREALE.LO7.r2.6RG00646490
GO:0010181	S.CEREALE.LO7.r2.6RG00646500
GO:0016491	S.CEREALE.LO7.r2.6RG00646500
GO:0010181	S.CEREALE.LO7.r2.6RG00646520
GO:0016491	S.CEREALE.LO7.r2.6RG00646520
GO:0008270	S.CEREALE.LO7.r2.6RG00646530
GO:0003824	S.CEREALE.LO7.r2.6RG00646590
GO:0050660	S.CEREALE.LO7.r2.6RG00646590
GO:0009690	S.CEREALE.LO7.r2.6RG00646590
GO:0019139	S.CEREALE.LO7.r2.6RG00646590
GO:0016788	S.CEREALE.LO7.r2.6RG00646610
GO:0016788	S.CEREALE.LO7.r2.6RG00646620
GO:0016788	S.CEREALE.LO7.r2.6RG00646640
GO:0016788	S.CEREALE.LO7.r2.6RG00646650
GO:0005515	S.CEREALE.LO7.r2.6RG00646660
GO:0003677	S.CEREALE.LO7.r2.6RG00646760
GO:0005515	S.CEREALE.LO7.r2.6RG00646770
GO:0016788	S.CEREALE.LO7.r2.6RG00646850
GO:0016788	S.CEREALE.LO7.r2.6RG00646860
GO:0016788	S.CEREALE.LO7.r2.6RG00646870
GO:0016788	S.CEREALE.LO7.r2.6RG00646890
GO:0031047	S.CEREALE.LO7.r2.6RG00646900
GO:0043531	S.CEREALE.LO7.r2.6RG00646920
GO:0043531	S.CEREALE.LO7.r2.6RG00646930
GO:0006508	S.CEREALE.LO7.r2.6RG00646970
GO:0008234	S.CEREALE.LO7.r2.6RG00646970
GO:0043531	S.CEREALE.LO7.r2.6RG00647000
GO:0006508	S.CEREALE.LO7.r2.6RG00647010
GO:0008234	S.CEREALE.LO7.r2.6RG00647010
GO:0005515	S.CEREALE.LO7.r2.6RG00647020
GO:0043531	S.CEREALE.LO7.r2.6RG00647120
GO:0043531	S.CEREALE.LO7.r2.6RG00647130
GO:0006508	S.CEREALE.LO7.r2.6RG00647140
GO:0008234	S.CEREALE.LO7.r2.6RG00647140
GO:0005515	S.CEREALE.LO7.r2.6RG00647150
GO:0003676	S.CEREALE.LO7.r2.6RG00647230
GO:0008270	S.CEREALE.LO7.r2.6RG00647230
GO:0015074	S.CEREALE.LO7.r2.6RG00647230
GO:0003676	S.CEREALE.LO7.r2.6RG00647240
GO:0008270	S.CEREALE.LO7.r2.6RG00647240
GO:0015074	S.CEREALE.LO7.r2.6RG00647240
GO:0043531	S.CEREALE.LO7.r2.6RG00647260
GO:0004869	S.CEREALE.LO7.r2.6RG00647300
GO:0004869	S.CEREALE.LO7.r2.6RG00647310
GO:0043531	S.CEREALE.LO7.r2.6RG00647350
GO:0043531	S.CEREALE.LO7.r2.6RG00647360
GO:0043531	S.CEREALE.LO7.r2.6RG00647370
GO:0005730	S.CEREALE.LO7.r2.6RG00647390
GO:0006364	S.CEREALE.LO7.r2.6RG00647390
GO:0005515	S.CEREALE.LO7.r2.6RG00647390
GO:0001522	S.CEREALE.LO7.r2.6RG00647400
GO:0003723	S.CEREALE.LO7.r2.6RG00647400
GO:0009451	S.CEREALE.LO7.r2.6RG00647400
GO:0009982	S.CEREALE.LO7.r2.6RG00647400
GO:0005737	S.CEREALE.LO7.r2.6RG00647410
GO:0016020	S.CEREALE.LO7.r2.6RG00647470
GO:0004672	S.CEREALE.LO7.r2.6RG00647480
GO:0005524	S.CEREALE.LO7.r2.6RG00647480
GO:0006468	S.CEREALE.LO7.r2.6RG00647480
GO:0005515	S.CEREALE.LO7.r2.6RG00647480
GO:0003677	S.CEREALE.LO7.r2.6RG00647530
GO:0006629	S.CEREALE.LO7.r2.6RG00647540
GO:0006629	S.CEREALE.LO7.r2.6RG00647550
GO:0006629	S.CEREALE.LO7.r2.6RG00647560
GO:0008138	S.CEREALE.LO7.r2.6RG00647600
GO:0016311	S.CEREALE.LO7.r2.6RG00647600
GO:0016740	S.CEREALE.LO7.r2.6RG00647620
GO:0006508	S.CEREALE.LO7.r2.6RG00647630
GO:0008236	S.CEREALE.LO7.r2.6RG00647630
GO:0016020	S.CEREALE.LO7.r2.6RG00647630
GO:0004252	S.CEREALE.LO7.r2.6RG00647630
GO:0006465	S.CEREALE.LO7.r2.6RG00647630
GO:0005515	S.CEREALE.LO7.r2.6RG00647660
GO:0004672	S.CEREALE.LO7.r2.6RG00647680
GO:0006468	S.CEREALE.LO7.r2.6RG00647680
GO:0005515	S.CEREALE.LO7.r2.6RG00647690
GO:0004672	S.CEREALE.LO7.r2.6RG00647700
GO:0006468	S.CEREALE.LO7.r2.6RG00647700
GO:0005515	S.CEREALE.LO7.r2.6RG00647710
GO:0003676	S.CEREALE.LO7.r2.6RG00647740
GO:0003723	S.CEREALE.LO7.r2.6RG00647740
GO:0003676	S.CEREALE.LO7.r2.6RG00647750
GO:0005515	S.CEREALE.LO7.r2.6RG00647750
GO:0004672	S.CEREALE.LO7.r2.6RG00647800
GO:0005524	S.CEREALE.LO7.r2.6RG00647800
GO:0006468	S.CEREALE.LO7.r2.6RG00647800
GO:0004672	S.CEREALE.LO7.r2.6RG00647810
GO:0005524	S.CEREALE.LO7.r2.6RG00647810
GO:0006468	S.CEREALE.LO7.r2.6RG00647810
GO:0003677	S.CEREALE.LO7.r2.6RG00647820
GO:0046982	S.CEREALE.LO7.r2.6RG00647820
GO:0004672	S.CEREALE.LO7.r2.6RG00647830
GO:0006468	S.CEREALE.LO7.r2.6RG00647830
GO:0006508	S.CEREALE.LO7.r2.6RG00647840
GO:0008234	S.CEREALE.LO7.r2.6RG00647840
GO:0003677	S.CEREALE.LO7.r2.6RG00647850
GO:0046982	S.CEREALE.LO7.r2.6RG00647850
GO:0003677	S.CEREALE.LO7.r2.6RG00647860
GO:0046982	S.CEREALE.LO7.r2.6RG00647860
GO:0003700	S.CEREALE.LO7.r2.6RG00647880
GO:0006355	S.CEREALE.LO7.r2.6RG00647880
GO:0003677	S.CEREALE.LO7.r2.6RG00647890
GO:0046982	S.CEREALE.LO7.r2.6RG00647890
GO:0003677	S.CEREALE.LO7.r2.6RG00647910
GO:0046982	S.CEREALE.LO7.r2.6RG00647910
GO:0003700	S.CEREALE.LO7.r2.6RG00647930
GO:0006355	S.CEREALE.LO7.r2.6RG00647930
GO:0005515	S.CEREALE.LO7.r2.6RG00647940
GO:0003682	S.CEREALE.LO7.r2.6RG00647950
GO:0008757	S.CEREALE.LO7.r2.6RG00647950
GO:0008168	S.CEREALE.LO7.r2.6RG00647950
GO:0008270	S.CEREALE.LO7.r2.6RG00647960
GO:0005515	S.CEREALE.LO7.r2.6RG00647960
GO:0004672	S.CEREALE.LO7.r2.6RG00647970
GO:0006468	S.CEREALE.LO7.r2.6RG00647970
GO:0005515	S.CEREALE.LO7.r2.6RG00648000
GO:0005515	S.CEREALE.LO7.r2.6RG00648010
GO:0005515	S.CEREALE.LO7.r2.6RG00648020
GO:0003677	S.CEREALE.LO7.r2.6RG00648030
GO:0046983	S.CEREALE.LO7.r2.6RG00648030
GO:0005515	S.CEREALE.LO7.r2.6RG00648040
GO:0003700	S.CEREALE.LO7.r2.6RG00648050
GO:0006355	S.CEREALE.LO7.r2.6RG00648050
GO:0006508	S.CEREALE.LO7.r2.6RG00648090
GO:0008234	S.CEREALE.LO7.r2.6RG00648090
GO:0006508	S.CEREALE.LO7.r2.6RG00648150
GO:0008234	S.CEREALE.LO7.r2.6RG00648150
GO:0005524	S.CEREALE.LO7.r2.6RG00648240
GO:0006457	S.CEREALE.LO7.r2.6RG00648240
GO:0016887	S.CEREALE.LO7.r2.6RG00648240
GO:0051082	S.CEREALE.LO7.r2.6RG00648240
GO:0140662	S.CEREALE.LO7.r2.6RG00648240
GO:0005515	S.CEREALE.LO7.r2.6RG00648280
GO:0005524	S.CEREALE.LO7.r2.6RG00648290
GO:0006457	S.CEREALE.LO7.r2.6RG00648290
GO:0016887	S.CEREALE.LO7.r2.6RG00648290
GO:0051082	S.CEREALE.LO7.r2.6RG00648290
GO:0140662	S.CEREALE.LO7.r2.6RG00648290
GO:0005515	S.CEREALE.LO7.r2.6RG00648310
GO:0005515	S.CEREALE.LO7.r2.6RG00648320
GO:0005515	S.CEREALE.LO7.r2.6RG00648340
GO:0045927	S.CEREALE.LO7.r2.6RG00648460
GO:0004672	S.CEREALE.LO7.r2.6RG00648470
GO:0005524	S.CEREALE.LO7.r2.6RG00648470
GO:0006468	S.CEREALE.LO7.r2.6RG00648470
GO:0045927	S.CEREALE.LO7.r2.6RG00648470
GO:0045927	S.CEREALE.LO7.r2.6RG00648480
GO:0015095	S.CEREALE.LO7.r2.6RG00648540
GO:0015693	S.CEREALE.LO7.r2.6RG00648540
GO:0016020	S.CEREALE.LO7.r2.6RG00648540
GO:0003735	S.CEREALE.LO7.r2.6RG00648570
GO:0005840	S.CEREALE.LO7.r2.6RG00648570
GO:0006412	S.CEREALE.LO7.r2.6RG00648570
GO:0008270	S.CEREALE.LO7.r2.6RG00648880
GO:0004672	S.CEREALE.LO7.r2.6RG00648930
GO:0005524	S.CEREALE.LO7.r2.6RG00648930
GO:0006468	S.CEREALE.LO7.r2.6RG00648930
GO:0005515	S.CEREALE.LO7.r2.6RG00648930
GO:0004497	S.CEREALE.LO7.r2.6RG00648940
GO:0005506	S.CEREALE.LO7.r2.6RG00648940
GO:0016705	S.CEREALE.LO7.r2.6RG00648940
GO:0020037	S.CEREALE.LO7.r2.6RG00648940
GO:0004497	S.CEREALE.LO7.r2.6RG00648950
GO:0005506	S.CEREALE.LO7.r2.6RG00648950
GO:0016705	S.CEREALE.LO7.r2.6RG00648950
GO:0020037	S.CEREALE.LO7.r2.6RG00648950
GO:0003677	S.CEREALE.LO7.r2.6RG00648970
GO:0003700	S.CEREALE.LO7.r2.6RG00648970
GO:0006355	S.CEREALE.LO7.r2.6RG00648970
GO:0008270	S.CEREALE.LO7.r2.6RG00648980
GO:0008757	S.CEREALE.LO7.r2.6RG00648990
GO:0004553	S.CEREALE.LO7.r2.6RG00649000
GO:0005975	S.CEREALE.LO7.r2.6RG00649000
GO:0031047	S.CEREALE.LO7.r2.6RG00649010
GO:0006355	S.CEREALE.LO7.r2.6RG00649030
GO:0005515	S.CEREALE.LO7.r2.6RG00649050
GO:0004672	S.CEREALE.LO7.r2.6RG00649060
GO:0005524	S.CEREALE.LO7.r2.6RG00649060
GO:0006468	S.CEREALE.LO7.r2.6RG00649060
GO:0005515	S.CEREALE.LO7.r2.6RG00649090
GO:0005515	S.CEREALE.LO7.r2.6RG00649130
GO:0016787	S.CEREALE.LO7.r2.6RG00649140
GO:0004672	S.CEREALE.LO7.r2.6RG00649220
GO:0006468	S.CEREALE.LO7.r2.6RG00649220
GO:0002098	S.CEREALE.LO7.r2.6RG00649230
GO:0033588	S.CEREALE.LO7.r2.6RG00649230
GO:0003676	S.CEREALE.LO7.r2.6RG00649240
GO:0008270	S.CEREALE.LO7.r2.6RG00649240
GO:0004497	S.CEREALE.LO7.r2.6RG00649250
GO:0005506	S.CEREALE.LO7.r2.6RG00649250
GO:0016705	S.CEREALE.LO7.r2.6RG00649250
GO:0020037	S.CEREALE.LO7.r2.6RG00649250
GO:0046961	S.CEREALE.LO7.r2.6RG00649280
GO:0004497	S.CEREALE.LO7.r2.6RG00649290
GO:0005506	S.CEREALE.LO7.r2.6RG00649290
GO:0016705	S.CEREALE.LO7.r2.6RG00649290
GO:0020037	S.CEREALE.LO7.r2.6RG00649290
GO:0005315	S.CEREALE.LO7.r2.6RG00649300
GO:0006817	S.CEREALE.LO7.r2.6RG00649300
GO:0016020	S.CEREALE.LO7.r2.6RG00649300
GO:0022857	S.CEREALE.LO7.r2.6RG00649300
GO:0055085	S.CEREALE.LO7.r2.6RG00649300
GO:0004497	S.CEREALE.LO7.r2.6RG00649320
GO:0005506	S.CEREALE.LO7.r2.6RG00649320
GO:0016705	S.CEREALE.LO7.r2.6RG00649320
GO:0020037	S.CEREALE.LO7.r2.6RG00649320
GO:0004497	S.CEREALE.LO7.r2.6RG00649340
GO:0005506	S.CEREALE.LO7.r2.6RG00649340
GO:0016705	S.CEREALE.LO7.r2.6RG00649340
GO:0020037	S.CEREALE.LO7.r2.6RG00649340
GO:0004497	S.CEREALE.LO7.r2.6RG00649370
GO:0005506	S.CEREALE.LO7.r2.6RG00649370
GO:0016705	S.CEREALE.LO7.r2.6RG00649370
GO:0020037	S.CEREALE.LO7.r2.6RG00649370
GO:0005515	S.CEREALE.LO7.r2.6RG00649390
GO:0043130	S.CEREALE.LO7.r2.6RG00649390
GO:0035091	S.CEREALE.LO7.r2.6RG00649400
GO:0004497	S.CEREALE.LO7.r2.6RG00649440
GO:0005506	S.CEREALE.LO7.r2.6RG00649440
GO:0016705	S.CEREALE.LO7.r2.6RG00649440
GO:0020037	S.CEREALE.LO7.r2.6RG00649440
GO:0004497	S.CEREALE.LO7.r2.6RG00649450
GO:0005506	S.CEREALE.LO7.r2.6RG00649450
GO:0016705	S.CEREALE.LO7.r2.6RG00649450
GO:0020037	S.CEREALE.LO7.r2.6RG00649450
GO:0003676	S.CEREALE.LO7.r2.6RG00649460
GO:0004523	S.CEREALE.LO7.r2.6RG00649460
GO:0015074	S.CEREALE.LO7.r2.6RG00649460
GO:0004497	S.CEREALE.LO7.r2.6RG00649480
GO:0005506	S.CEREALE.LO7.r2.6RG00649480
GO:0016705	S.CEREALE.LO7.r2.6RG00649480
GO:0020037	S.CEREALE.LO7.r2.6RG00649480
GO:0004497	S.CEREALE.LO7.r2.6RG00649490
GO:0005506	S.CEREALE.LO7.r2.6RG00649490
GO:0016705	S.CEREALE.LO7.r2.6RG00649490
GO:0020037	S.CEREALE.LO7.r2.6RG00649490
GO:0004497	S.CEREALE.LO7.r2.6RG00649500
GO:0005506	S.CEREALE.LO7.r2.6RG00649500
GO:0016705	S.CEREALE.LO7.r2.6RG00649500
GO:0020037	S.CEREALE.LO7.r2.6RG00649500
GO:0004497	S.CEREALE.LO7.r2.6RG00649510
GO:0005506	S.CEREALE.LO7.r2.6RG00649510
GO:0016705	S.CEREALE.LO7.r2.6RG00649510
GO:0020037	S.CEREALE.LO7.r2.6RG00649510
GO:0005839	S.CEREALE.LO7.r2.6RG00649550
GO:0051603	S.CEREALE.LO7.r2.6RG00649550
GO:0008757	S.CEREALE.LO7.r2.6RG00649570
GO:0008168	S.CEREALE.LO7.r2.6RG00649570
GO:0032259	S.CEREALE.LO7.r2.6RG00649570
GO:0005515	S.CEREALE.LO7.r2.6RG00649580
GO:0005515	S.CEREALE.LO7.r2.6RG00649590
GO:0005515	S.CEREALE.LO7.r2.6RG00649600
GO:0005515	S.CEREALE.LO7.r2.6RG00649620
GO:0003676	S.CEREALE.LO7.r2.6RG00649640
GO:0008270	S.CEREALE.LO7.r2.6RG00649640
GO:0008194	S.CEREALE.LO7.r2.6RG00649660
GO:0005515	S.CEREALE.LO7.r2.6RG00649670
GO:0005515	S.CEREALE.LO7.r2.6RG00649700
GO:0005515	S.CEREALE.LO7.r2.6RG00649710
GO:0005515	S.CEREALE.LO7.r2.6RG00649730
GO:0005515	S.CEREALE.LO7.r2.6RG00649750
GO:0005515	S.CEREALE.LO7.r2.6RG00649760
GO:0005515	S.CEREALE.LO7.r2.6RG00649770
GO:0005515	S.CEREALE.LO7.r2.6RG00649790
GO:0005515	S.CEREALE.LO7.r2.6RG00649800
GO:0005515	S.CEREALE.LO7.r2.6RG00649820
GO:0005515	S.CEREALE.LO7.r2.6RG00649830
GO:0005515	S.CEREALE.LO7.r2.6RG00649840
GO:0005515	S.CEREALE.LO7.r2.6RG00649880
GO:0043531	S.CEREALE.LO7.r2.6RG00649900
GO:0043531	S.CEREALE.LO7.r2.6RG00649910
GO:0043531	S.CEREALE.LO7.r2.6RG00649920
GO:0005515	S.CEREALE.LO7.r2.6RG00649930
GO:0043531	S.CEREALE.LO7.r2.6RG00649940
GO:0005515	S.CEREALE.LO7.r2.6RG00649970
GO:0004672	S.CEREALE.LO7.r2.6RG00649980
GO:0005524	S.CEREALE.LO7.r2.6RG00649980
GO:0006468	S.CEREALE.LO7.r2.6RG00649980
GO:0005515	S.CEREALE.LO7.r2.6RG00649980
GO:0005515	S.CEREALE.LO7.r2.6RG00650080
GO:0008146	S.CEREALE.LO7.r2.6RG00650120
GO:0043531	S.CEREALE.LO7.r2.6RG00650150
GO:0004672	S.CEREALE.LO7.r2.6RG00650180
GO:0005524	S.CEREALE.LO7.r2.6RG00650180
GO:0006468	S.CEREALE.LO7.r2.6RG00650180
GO:0005515	S.CEREALE.LO7.r2.6RG00650180
GO:0005515	S.CEREALE.LO7.r2.6RG00650200
GO:0005515	S.CEREALE.LO7.r2.6RG00650210
GO:0006812	S.CEREALE.LO7.r2.6RG00650270
GO:0008324	S.CEREALE.LO7.r2.6RG00650270
GO:0016020	S.CEREALE.LO7.r2.6RG00650270
GO:0055085	S.CEREALE.LO7.r2.6RG00650270
GO:0004471	S.CEREALE.LO7.r2.6RG00650280
GO:0004672	S.CEREALE.LO7.r2.6RG00650290
GO:0005524	S.CEREALE.LO7.r2.6RG00650290
GO:0006468	S.CEREALE.LO7.r2.6RG00650290
GO:0005515	S.CEREALE.LO7.r2.6RG00650290
GO:0004672	S.CEREALE.LO7.r2.6RG00650310
GO:0005524	S.CEREALE.LO7.r2.6RG00650310
GO:0006468	S.CEREALE.LO7.r2.6RG00650310
GO:0005515	S.CEREALE.LO7.r2.6RG00650310
GO:0005515	S.CEREALE.LO7.r2.6RG00650330
GO:0005515	S.CEREALE.LO7.r2.6RG00650340
GO:0004471	S.CEREALE.LO7.r2.6RG00650390
GO:0004672	S.CEREALE.LO7.r2.6RG00650400
GO:0005524	S.CEREALE.LO7.r2.6RG00650400
GO:0006468	S.CEREALE.LO7.r2.6RG00650400
GO:0005515	S.CEREALE.LO7.r2.6RG00650400
GO:0005515	S.CEREALE.LO7.r2.6RG00650420
GO:0005515	S.CEREALE.LO7.r2.6RG00650430
GO:0006511	S.CEREALE.LO7.r2.6RG00650710
GO:0006511	S.CEREALE.LO7.r2.6RG00650720
GO:0006511	S.CEREALE.LO7.r2.6RG00650730
GO:0003677	S.CEREALE.LO7.r2.6RG00650750
GO:0016020	S.CEREALE.LO7.r2.6RG00650760
GO:0140359	S.CEREALE.LO7.r2.6RG00650760
GO:0005524	S.CEREALE.LO7.r2.6RG00650760
GO:0005515	S.CEREALE.LO7.r2.6RG00650890
GO:0043531	S.CEREALE.LO7.r2.6RG00650910
GO:0005515	S.CEREALE.LO7.r2.6RG00650920
GO:0043531	S.CEREALE.LO7.r2.6RG00650930
GO:0005515	S.CEREALE.LO7.r2.6RG00650940
GO:0006508	S.CEREALE.LO7.r2.6RG00651000
GO:0008234	S.CEREALE.LO7.r2.6RG00651000
GO:0043531	S.CEREALE.LO7.r2.6RG00651070
GO:0005515	S.CEREALE.LO7.r2.6RG00651080
GO:0005515	S.CEREALE.LO7.r2.6RG00651090
GO:0043531	S.CEREALE.LO7.r2.6RG00651120
GO:0005515	S.CEREALE.LO7.r2.6RG00651140
GO:0005515	S.CEREALE.LO7.r2.6RG00651160
GO:0005515	S.CEREALE.LO7.r2.6RG00651170
GO:0043531	S.CEREALE.LO7.r2.6RG00651180
GO:0043531	S.CEREALE.LO7.r2.6RG00651190
GO:0005515	S.CEREALE.LO7.r2.6RG00651200
GO:0043531	S.CEREALE.LO7.r2.6RG00651220
GO:0005515	S.CEREALE.LO7.r2.6RG00651230
GO:0043531	S.CEREALE.LO7.r2.6RG00651240
GO:0005515	S.CEREALE.LO7.r2.6RG00651250
GO:0005515	S.CEREALE.LO7.r2.6RG00651260
GO:0043531	S.CEREALE.LO7.r2.6RG00651270
GO:0005515	S.CEREALE.LO7.r2.6RG00651280
GO:0005515	S.CEREALE.LO7.r2.6RG00651290
GO:0005515	S.CEREALE.LO7.r2.6RG00651300
GO:0043531	S.CEREALE.LO7.r2.6RG00651310
GO:0005515	S.CEREALE.LO7.r2.6RG00651330
GO:0005515	S.CEREALE.LO7.r2.6RG00651340
GO:0005515	S.CEREALE.LO7.r2.6RG00651350
GO:0005515	S.CEREALE.LO7.r2.6RG00651360
GO:0043531	S.CEREALE.LO7.r2.6RG00651380
GO:0016020	S.CEREALE.LO7.r2.6RG00651410
GO:0042500	S.CEREALE.LO7.r2.6RG00651410
GO:0003676	S.CEREALE.LO7.r2.6RG00651640
GO:0008270	S.CEREALE.LO7.r2.6RG00651640
GO:0003723	S.CEREALE.LO7.r2.6RG00651720
GO:0003677	S.CEREALE.LO7.r2.6RG00651740
GO:0006355	S.CEREALE.LO7.r2.6RG00651740
GO:0046488	S.CEREALE.LO7.r2.6RG00651800
GO:0052742	S.CEREALE.LO7.r2.6RG00651800
GO:0003723	S.CEREALE.LO7.r2.6RG00651820
GO:0003676	S.CEREALE.LO7.r2.6RG00651840
GO:0003723	S.CEREALE.LO7.r2.6RG00651840
GO:0005524	S.CEREALE.LO7.r2.6RG00651850
GO:0140359	S.CEREALE.LO7.r2.6RG00651850
GO:0005524	S.CEREALE.LO7.r2.6RG00651860
GO:0017004	S.CEREALE.LO7.r2.6RG00651860
GO:0022857	S.CEREALE.LO7.r2.6RG00651860
GO:0003723	S.CEREALE.LO7.r2.6RG00651880
GO:0005524	S.CEREALE.LO7.r2.6RG00651890
GO:0017004	S.CEREALE.LO7.r2.6RG00651890
GO:0022857	S.CEREALE.LO7.r2.6RG00651890
GO:0005524	S.CEREALE.LO7.r2.6RG00651920
GO:0017004	S.CEREALE.LO7.r2.6RG00651920
GO:0022857	S.CEREALE.LO7.r2.6RG00651920
GO:0008194	S.CEREALE.LO7.r2.6RG00651930
GO:0003723	S.CEREALE.LO7.r2.6RG00651940
GO:0005524	S.CEREALE.LO7.r2.6RG00651950
GO:0017004	S.CEREALE.LO7.r2.6RG00651950
GO:0022857	S.CEREALE.LO7.r2.6RG00651950
GO:0005524	S.CEREALE.LO7.r2.6RG00651970
GO:0017004	S.CEREALE.LO7.r2.6RG00651970
GO:0022857	S.CEREALE.LO7.r2.6RG00651970
GO:0008194	S.CEREALE.LO7.r2.6RG00651990
GO:0003723	S.CEREALE.LO7.r2.6RG00652000
GO:0005524	S.CEREALE.LO7.r2.6RG00652010
GO:0017004	S.CEREALE.LO7.r2.6RG00652010
GO:0022857	S.CEREALE.LO7.r2.6RG00652010
GO:0005524	S.CEREALE.LO7.r2.6RG00652030
GO:0017004	S.CEREALE.LO7.r2.6RG00652030
GO:0022857	S.CEREALE.LO7.r2.6RG00652030
GO:0003723	S.CEREALE.LO7.r2.6RG00652050
GO:0005524	S.CEREALE.LO7.r2.6RG00652060
GO:0017004	S.CEREALE.LO7.r2.6RG00652060
GO:0022857	S.CEREALE.LO7.r2.6RG00652060
GO:0005524	S.CEREALE.LO7.r2.6RG00652070
GO:0017004	S.CEREALE.LO7.r2.6RG00652070
GO:0022857	S.CEREALE.LO7.r2.6RG00652070
GO:0046983	S.CEREALE.LO7.r2.6RG00652090
GO:0003723	S.CEREALE.LO7.r2.6RG00652100
GO:0005524	S.CEREALE.LO7.r2.6RG00652110
GO:0017004	S.CEREALE.LO7.r2.6RG00652110
GO:0022857	S.CEREALE.LO7.r2.6RG00652110
GO:0046983	S.CEREALE.LO7.r2.6RG00652130
GO:0046983	S.CEREALE.LO7.r2.6RG00652160
GO:0004842	S.CEREALE.LO7.r2.6RG00652170
GO:0016567	S.CEREALE.LO7.r2.6RG00652170
GO:0005515	S.CEREALE.LO7.r2.6RG00652190
GO:0008270	S.CEREALE.LO7.r2.6RG00652240
GO:0003677	S.CEREALE.LO7.r2.6RG00652250
GO:0003700	S.CEREALE.LO7.r2.6RG00652250
GO:0006355	S.CEREALE.LO7.r2.6RG00652250
GO:0006508	S.CEREALE.LO7.r2.6RG00652250
GO:0008234	S.CEREALE.LO7.r2.6RG00652250
GO:0003677	S.CEREALE.LO7.r2.6RG00652260
GO:0006508	S.CEREALE.LO7.r2.6RG00652280
GO:0008234	S.CEREALE.LO7.r2.6RG00652280
GO:0004672	S.CEREALE.LO7.r2.6RG00652300
GO:0005524	S.CEREALE.LO7.r2.6RG00652300
GO:0006468	S.CEREALE.LO7.r2.6RG00652300
GO:0005509	S.CEREALE.LO7.r2.6RG00652300
GO:0043531	S.CEREALE.LO7.r2.6RG00652320
GO:0003677	S.CEREALE.LO7.r2.6RG00652460
GO:0006355	S.CEREALE.LO7.r2.6RG00652460
GO:0005975	S.CEREALE.LO7.r2.6RG00652470
GO:0046983	S.CEREALE.LO7.r2.6RG00652490
GO:0003677	S.CEREALE.LO7.r2.6RG00652590
GO:0046983	S.CEREALE.LO7.r2.6RG00652590
GO:0004672	S.CEREALE.LO7.r2.6RG00652630
GO:0006468	S.CEREALE.LO7.r2.6RG00652630
GO:0005515	S.CEREALE.LO7.r2.6RG00652630
GO:0030247	S.CEREALE.LO7.r2.6RG00652670
GO:0016020	S.CEREALE.LO7.r2.6RG00652680
GO:0016020	S.CEREALE.LO7.r2.6RG00652690
GO:0005515	S.CEREALE.LO7.r2.6RG00652710
GO:0006508	S.CEREALE.LO7.r2.6RG00652770
GO:0008234	S.CEREALE.LO7.r2.6RG00652770
GO:0003924	S.CEREALE.LO7.r2.6RG00652800
GO:0007186	S.CEREALE.LO7.r2.6RG00652800
GO:0019001	S.CEREALE.LO7.r2.6RG00652800
GO:0031683	S.CEREALE.LO7.r2.6RG00652800
GO:0007165	S.CEREALE.LO7.r2.6RG00652800
GO:0004672	S.CEREALE.LO7.r2.6RG00652820
GO:0005524	S.CEREALE.LO7.r2.6RG00652820
GO:0006468	S.CEREALE.LO7.r2.6RG00652820
GO:0043531	S.CEREALE.LO7.r2.6RG00652820
GO:0004672	S.CEREALE.LO7.r2.6RG00652830
GO:0005524	S.CEREALE.LO7.r2.6RG00652830
GO:0006468	S.CEREALE.LO7.r2.6RG00652830
GO:0003924	S.CEREALE.LO7.r2.6RG00652840
GO:0007186	S.CEREALE.LO7.r2.6RG00652840
GO:0019001	S.CEREALE.LO7.r2.6RG00652840
GO:0031683	S.CEREALE.LO7.r2.6RG00652840
GO:0007165	S.CEREALE.LO7.r2.6RG00652840
GO:0004672	S.CEREALE.LO7.r2.6RG00652850
GO:0005524	S.CEREALE.LO7.r2.6RG00652850
GO:0006468	S.CEREALE.LO7.r2.6RG00652850
GO:0043531	S.CEREALE.LO7.r2.6RG00652850
GO:0003924	S.CEREALE.LO7.r2.6RG00652910
GO:0007186	S.CEREALE.LO7.r2.6RG00652910
GO:0019001	S.CEREALE.LO7.r2.6RG00652910
GO:0031683	S.CEREALE.LO7.r2.6RG00652910
GO:0007165	S.CEREALE.LO7.r2.6RG00652910
GO:0043531	S.CEREALE.LO7.r2.6RG00652920
GO:0004672	S.CEREALE.LO7.r2.6RG00652950
